intra,HB,cg,1050,1219,1314,1409,1550,1609
4.3,55.2,872.9,3.71491487354697,3.8505040543259597,3.6418343835265166,7.42760250340741,5.707739012156697,4.645304027934305
14.7,20.3,940.1,2.51994553424543,3.10223814480843,3.059452028781143,7.558470827030167,6.117424214977092,4.884478290042292
7.4,69.1,49.5,3.7098906620870977,3.8889334604544388,3.8333111672842524,6.986171847171811,5.963124943591371,4.837470558744826
16.9,21.6,530.7,2.068780243896658,2.843543855208221,2.935730855182598,8.19326362468393,5.97829885748952,4.94341340820819
10.5,20.0,738.7,3.0922747720937416,3.5439376696433076,3.433307234180253,7.41679731274839,6.2664369179811885,4.837758044863026
16.2,172.9,20.6,4.881983492264229,4.579979499300208,3.821750119655672,9.861121553236988,5.7227185230571145,4.4980903424567735
12.4,119.7,43.3,4.168842808614766,3.946594164036334,3.8420953066280816,7.210123815931883,5.832606535973465,4.742163475411434
6.4,199.0,970.5,4.163787919560111,4.085253674120903,3.575011357841717,8.294242042727642,6.021411230784263,4.668447696913809
7.0,96.9,629.7,4.854678601519989,4.29017909596574,3.8718208241032332,9.725537835561237,4.8806370513215995,4.21289409388282
15.7,100.1,674.5,2.9161255097220824,3.2297945887852197,3.1887147188719887,7.513994840874741,6.114551290830594,5.023677000022126
15.6,43.6,740.7,2.9506130294253268,3.3364061136888523,3.3618453939559316,7.744550601016414,5.732969114827274,4.850648054536364
16.7,84.2,254.6,3.0044945781265913,3.3561214633522596,3.3247194286357864,7.726372231699884,5.843650653824177,5.035546341272543
19.0,165.1,54.0,5.679641363104597,4.714518763884843,4.017772477353777,8.5491758225319,5.497448857699133,4.296022394735392
8.2,158.3,197.5,4.591846049236985,4.374545250705207,4.062237882205224,7.977669253263059,5.463061116278837,4.7241353183251995
7.8,22.7,64.0,2.4327852983480387,3.1695258194533,3.1834050395311113,7.915313971285855,5.801977760187022,4.9932791362401545
15.2,9.2,378.0,3.932969251053393,4.011187621468171,3.757815918655705,9.22749457027232,5.536251164553004,4.46714070365908
18.8,125.7,648.7,2.762274778553211,3.1339323120966736,3.0579405937529582,7.505747675408255,6.338547121884382,5.049782289284725
19.5,124.7,107.2,3.914391979863378,4.020971031338911,3.7276890572422445,8.904126135465162,6.094830268305184,4.575973203370985
12.1,5.3,53.8,4.198422082972872,4.243279867164301,3.941447533096806,8.52275641606937,5.779470583092518,4.369215034827086
19.5,195.7,911.4,3.9061091945749045,3.656345986144057,3.5060897979141945,7.849985773857895,6.133689655126261,4.849981993047756
7.2,191.3,713.6,4.127448987345549,4.033148941348003,3.934972945369683,7.408190439788399,5.176115975164642,4.477612709911902
18.2,96.9,48.2,4.679516328485715,4.426634777185093,3.987958601122301,9.972301968703903,5.453977038206325,4.417634303855728
11.3,187.2,475.6,4.433558576047563,4.2799006034831315,3.861655498455935,6.653113365521087,6.068755809222491,4.637992437122104
19.6,7.4,718.0,2.7975032842452965,3.3210540801812503,3.2970666441370486,8.080542095380885,5.982964555674755,4.925993516048784
15.2,35.4,370.0,4.073078576329149,4.032443544895738,3.8470494303203697,9.193628670363648,5.34920416547109,4.567507546408699
14.1,111.5,22.0,4.528085531098952,4.344311527170984,4.13719428246543,8.869484558495124,5.678100851966374,4.6215624071423385
5.4,145.8,251.5,4.077487166209021,4.285740043350021,3.8554740624529646,8.209503249518221,5.904002206257228,4.66903264930442
8.8,162.2,724.5,2.886618986407809,3.1450291376287964,3.0692588402403196,7.351535931737949,5.898183981363591,5.1497675180014895
5.1,144.7,573.7,5.245947001286314,4.464555614257119,4.012139912327079,7.876990236974649,5.118506173164857,4.463258820488438
5.9,70.0,946.9,2.174836288359245,2.733533168359699,2.8213688758419693,6.638709276988916,5.944489955323547,5.047926868721024
7.2,113.6,508.5,4.036132916009741,4.314900404824062,3.951879450809031,8.557558412546701,5.495501585816211,4.508322793692496
17.0,103.0,398.0,4.741246132974375,4.5964200149755285,4.048574089685914,7.761067234154865,5.481823924358558,4.202402611347779
8.2,185.5,967.0,4.715079242832541,4.248095353770093,3.8265864566115173,7.374317481170035,5.259663141178759,4.342477641270268
17.5,161.1,435.5,3.9245643238660577,3.966569730494008,3.543324557020064,8.20042115450265,5.930737830349823,4.883269201773324
13.4,2.3,961.6,3.157297679116926,3.620286311138182,3.4893347799443646,9.001263776491996,6.030647859650866,4.549381006240608
7.0,115.1,46.2,3.8664441406289676,4.787120483946701,3.983744235294921,8.514634273794954,5.193265985065512,4.242947197329837
17.8,83.8,640.7,2.591066272946467,3.0803442578136853,3.0660075529968633,7.384880589918385,6.327608927688729,4.859115601877715
9.6,124.5,292.4,3.4308603927933987,3.4957738679111046,3.5047960240509894,9.515152094993983,6.340571245951786,4.931254900739006
6.7,5.2,623.1,2.524132161802317,3.129640439308181,3.181442132253622,6.514209039150689,6.072111567807855,4.942912473264585
16.0,127.0,268.5,4.180501089532747,4.111524070428107,4.092723161585063,8.781468619556964,4.941742813977292,4.248403315021417
6.8,66.8,829.4,2.4979772938056115,3.01435099159821,3.0327085192163796,7.476046326297457,5.983843854963329,5.025861611316653
4.5,77.8,504.1,3.449121821220862,3.827994937738003,3.569115757889289,8.155786549715465,6.271016770175638,4.741593353793451
16.3,83.4,105.8,3.8749807846898925,3.9144277620171835,3.9331306662793573,9.774546439367406,5.497077350344192,4.9158857606487665
9.6,185.0,407.6,3.632282616045133,3.5450180897306645,3.6099843846774196,8.221594345976225,5.959502531183116,4.8473482270620245
14.4,46.7,296.4,3.630454309793036,4.031278153035709,3.7819914434846,7.137172270571817,6.00074307243883,4.638352959111085
9.2,125.0,673.9,3.7560650545872534,4.095870831511693,3.8112830010764878,7.619783426392935,5.650976916099371,4.632893564145462
2.2,182.8,777.1,4.554511970701807,4.161644536880644,3.945305281572681,5.883884627152451,5.568297230991394,4.525259900411491
8.6,17.8,127.7,2.977478217794973,3.508809937388337,3.4494236540507472,6.468976331059537,6.085599437524593,4.763163741107864
9.9,77.3,650.8,2.2677346089313506,2.8309306890399846,2.8831859459753044,7.73605117781603,6.057945750695271,4.981756020330639
16.9,68.1,161.3,2.3327560346172955,2.8707098465581833,3.0133417165467833,7.565350200512029,5.836308540133093,4.992247064662809
8.7,97.2,239.7,3.082244092381634,3.360528588348135,3.336278509276246,8.11812869607606,6.311460126747615,5.0892623687136656
17.1,118.9,771.0,4.56021669867226,4.134915740900116,3.855919996582541,8.758648569065652,5.298086010655698,4.275523972405388
18.4,95.2,266.3,3.896713961403245,4.142108215080343,3.793334784266925,7.568563111605965,5.963389844850418,4.747136629260442
9.2,179.7,238.9,4.890881450192747,4.357996475722736,3.8502029307375842,8.583333979080106,5.187679670397646,4.63523871087364
11.5,163.3,772.8,3.844797369816524,3.5771013319510025,3.5949498333694425,7.438428735146825,5.9169946266068365,4.870730087179947
4.4,193.0,15.5,4.459626531699321,4.020160788085608,3.971899309187588,7.181067292085949,5.879417887930167,4.684429333765387
13.1,47.9,829.2,4.190383666186033,4.167290522140711,3.8275967245629428,7.836868590638744,5.5207040072644205,4.203672344516146
3.7,180.9,724.7,3.2673325880104986,3.374215161465285,3.2256439658067837,7.278989409450968,6.403107179347675,5.0463037925771665
7.2,136.5,465.3,4.414057929195732,4.510064783480566,3.8776880932110664,8.35721101874815,5.487056839410837,4.463815134086897
7.3,20.1,977.1,3.487135143991372,3.9116870602832226,3.532200555587135,5.9745109852142235,5.734678771242546,4.497989201440085
3.8,115.1,532.2,2.7277987175870333,3.157085187939341,3.178601326419045,8.27525077936296,6.476780335067861,4.934789344963292
3.3,140.4,14.6,4.051452435433319,4.31942649240025,4.066847789610204,9.884103496356481,5.428743651742298,4.912153729860485
15.0,85.3,543.6,4.411437310399307,4.284760102746407,3.9437066005929093,9.730307111230168,5.429166050026023,4.077839638475403
2.7,185.6,418.4,3.360339027655627,3.4790531194110255,3.374204123729246,7.709892891308407,5.943027212943953,5.187445669670108
10.8,104.5,884.3,2.6140748976372308,2.999674145489145,3.0181802096698718,7.817912836834552,5.954998518958995,4.901113396934882
11.6,36.8,57.0,3.1074351384447674,3.4889752393363516,3.4770415333288884,9.15074839243135,6.371119682779039,4.738463515556418
19.3,70.2,37.0,3.9220363775521783,4.185685710822245,3.9258626774928587,10.226110163587627,5.540136453867518,4.768386942946783
3.4,198.0,682.3,4.4071902850665445,4.095855149219535,3.791607643611666,8.234706163418739,6.254067619993837,4.682838697282065
19.0,166.2,759.4,4.963673006170637,4.413904743288359,3.9347325679406975,9.108499121883629,4.902106645898048,4.157211141670057
15.3,45.8,602.3,3.706412505912997,3.975840287592826,3.7033270506593787,7.593874484056972,5.908564762606481,4.42005340495826
19.4,42.1,472.8,3.5650642895889053,3.82573761685914,3.65449804030499,8.75867693378482,5.926689823564381,4.514877888352739
10.4,88.6,384.5,3.9236499771727473,3.929351396789537,3.742409484961815,7.654893094785301,5.90085017973211,4.455444374845811
14.6,97.4,736.3,3.199121400795182,3.433493606110444,3.329267156281011,7.432683411909675,5.738271689440122,4.974068546064601
3.0,11.2,311.3,4.407417805839582,4.288942585098734,3.8621361727409074,7.884604418374241,5.682917918271222,3.9834306468049476
